Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Predicted Risk Category,High %,Low %,Moderate %,Risk Score,Phone Number,Address
E1620,32,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,001-720-769-8977x66336,"5954 William Fort
East Kathrynhaven, PE S9L9L7"
E1621,110,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,938.919.3330x091,"0310 Cheryl Throughway Apt. 503
Cookton, NU A8B 8H1"
E1622,12,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.04,001-854-288-8882x7817,"68029 Robert Path Suite 817
Longberg, MB R2M 7C2"
E1623,85,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.19,981-606-8236,"0585 Reid Trafficway
New Paula, SK P2X1X8"
E1624,21,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,277.880.6965,"60555 Donna Estate
South Sally, NL L6L 5A6"
E1625,190,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,001-665-899-0806x8379,"9837 Bond Greens Suite 141
Rebeccafurt, NL C3N9C2"
E1626,27,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.08,(740)354-5350x1999,"1093 Bowman Point
New Teresabury, SK J6G 6S6"
E1627,48,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,694-422-3049x798,"77315 Lewis Ridge
North Williamtown, MB A3C1H8"
E1628,72,None,None,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.22,+1-938-621-4654x71536,"6511 Scott Road Apt. 166
Port Jamesfurt, NU Y2B1A1"
E1629,168,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.5,001-770-402-6484x948,"455 Hess Trace Suite 199
Gregoryport, PE R4R3T7"
E1630,128,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,214-252-9392x3772,"83277 Chavez Inlet Suite 946
Donaldfurt, ON R5B 1V4"
E1631,31,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,645.302.4371x25052,"5397 Davis Brook
West Stacy, YT E8C 4H8"
E1632,26,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,635-536-3566x3658,"8863 Gilmore Tunnel
Gregorychester, NU P2M 6R3"
E1633,150,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.45,(864)574-7953x003,"706 Stevenson Green
East Samuelville, YT P8Y 7R7"
E1634,185,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.56,8248682544,"5844 Cruz Parkways
West Andresmouth, NB S3Y 9M4"
E1635,34,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.1,614-791-9807,"27541 Paul Cliffs Suite 557
Lake Molly, BC H7S6P6"
E1636,100,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,001-329-830-6350,"76666 Mary Ports
Port Christopherside, NL V8J8B9"
E1637,154,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.46,6185858559,"51237 Maurice Walk
Colemanton, AB Y3L2B5"
E1638,58,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,422.775.5288,"199 Michael Lodge
New Scottville, SK V5B3K5"
E1639,142,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,867-333-5000,"10358 Michael Port Suite 554
Jamieberg, NB M5L9L3"
E1640,15,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,636-407-8263,"36220 Nicholas Glen Suite 417
East Lisaborough, BC S9T3N9"
E1641,118,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.35,468.280.6510,"076 Phillips Isle
East Diamond, NB J8S7T4"
E1642,92,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.28,(343)366-8280,"4695 Scott Shore
West Brookemouth, NS H7Y7M2"
E1643,124,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.37,454.302.1020,"0044 Meyer Plain
Harmonbury, ON S2G6P9"
E1644,129,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,8162058813,"29695 Michelle Grove
Mcgeeton, NB T7J 5V3"
E1645,190,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,211-709-6401,"4061 Patterson Underpass
Castillomouth, AB E6V3M9"
E1646,35,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.09,965-364-0054,"903 Christopher Path Apt. 746
Lake William, NB J1Y 6M7"
E1647,169,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.36,946.689.8710,"8772 Patricia Corner
Amytown, NS Y2L9S4"
E1648,142,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,952-326-1144x622,"880 Reid Orchard Apt. 003
West Shawnstad, QC M9E6V5"
E1649,172,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.36,2814064538,"243 Powers Dam
Kellyside, NU G2N 1K7"
E1650,133,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,001-692-564-0378,"27004 Roberts Locks Suite 245
Bakerbury, SK J9N 6N9"
E1651,140,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,869.704.8380x3694,"0209 Timothy Flat Apt. 293
South Andreaside, NB R9L 4A3"
E1652,134,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,226-884-7930,"79567 Becker Isle Apt. 636
Coxland, ON C3T1N9"
E1653,16,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,(891)475-9861x73864,"41422 Scott Shore Apt. 522
North David, NL L2E3P9"
E1654,142,Minor,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.43,001-951-816-2334,"7852 Eric Divide Apt. 320
Millerfurt, AB G1C 5N4"
E1655,64,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.19,+1-796-869-5364x8648,"707 Scott Underpass
Mooreburgh, QC H1R4H1"
E1656,123,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.37,(994)736-4454,"841 Martinez Port Suite 561
New Jonathanborough, NL R9C 5P7"
E1657,107,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,261.236.4723,"3385 Ponce Heights
New Andreaville, ON Y1S 7E9"
E1658,64,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,(277)392-4580x559,"3519 Jennifer Isle
South Aimee, NS E1K 7E9"
E1659,128,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,+1-691-510-8637x29589,"4857 Smith Avenue
West Jasonbury, NT R5X 4H6"
E1660,27,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.08,+1-744-954-2408x0658,"6562 Barrett Causeway
South Deborah, QC L5X 4E9"
E1661,79,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.24,001-523-834-3740,"56156 Shawn Spurs Suite 337
Hallville, NS M8L 6C1"
E1662,144,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,426-787-1165x0499,"02891 Michael Squares Apt. 175
East Michael, ON B1G1C1"
E1663,109,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,2203070681,"027 Chambers Orchard Suite 829
Jonesborough, SK X9X 2P2"
E1664,53,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,401.541.9304,"622 Miller Terrace Suite 775
Debraside, QC P8N6N9"
E1665,89,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,+1-501-496-1227,"14195 Baker Ports
Lake Brettchester, YT X3Y5N2"
E1666,86,Minor,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.26,001-788-837-8487x4398,"6031 Patricia Meadow Apt. 044
Gilesfurt, MB M6X 5Y7"
E1667,184,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.55,(350)962-3146x120,"99178 Spence Ports
East Angie, NT V3G6P2"
E1668,106,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,564.880.3179x749,"105 Fritz Mount Suite 014
Brendachester, ON S6V4V8"
E1669,74,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.22,4275625127,"49524 Ball Mills
Mariebury, NU J5B7X5"
E1670,136,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,974.441.1522,"7055 Freeman Knolls Apt. 023
West Meganchester, SK V7A5P2"
E1671,49,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,(324)955-4587x29223,"1811 Evans Turnpike Apt. 604
Kaylaborough, ON E8X5X5"
E1672,88,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,832.518.2925x1938,"0753 Sheila Dam Suite 688
Davidside, MB S4E6M8"
E1673,13,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,797-421-5970x6405,"869 Daniels Square Apt. 370
Peterville, PE A3E6N3"
E1674,152,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,5649012587,"530 Jones Squares
North Samanthabury, PE R9Y 8J6"
E1675,83,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.25,559-517-5830,"6228 Jake Shoals Suite 844
North Omarmouth, QC V6B 3X4"
E1676,168,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.5,(361)504-5061x401,"55771 Jennifer Freeway Suite 065
Josephside, NU A9E3P4"
E1677,190,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.57,487-936-6435x05002,"0098 Kennedy Keys Suite 643
Williamville, SK R7H5Y8"
E1678,79,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.18,634.258.2646x80431,"6433 Wiggins Falls
Selenaburgh, NU T8L6H1"
E1679,70,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.16,(784)511-0096,"1909 Taylor Path
Kingshire, NL X9V 3H9"
E1680,149,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,001-282-356-6157,"63892 Cheryl Hills
Kimberlymouth, BC S6E1V7"
E1681,110,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.33,548.776.7954x4805,"58534 Howell Prairie
South Ryanhaven, NL H7Y 2J8"
E1682,94,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.21,+1-238-991-9475x9978,"12167 Gonzalez Mission Suite 776
Port Katelyn, NT R1X 9E9"
E1683,187,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.56,8229306227,"320 Teresa Lakes
Stephenshire, MB G2Y9C6"
E1684,174,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,248.363.6553x115,"28510 Gabriel Groves Apt. 791
Port Williamberg, YT G3J 2H6"
E1685,164,Minor,Within past year,None,None,None,Moderate,0.0,0.0,1.0,2.49,4419161919,"1314 Young Mission Apt. 094
Brianaton, NU E1B 3Y9"
E1686,124,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.37,406-341-6175,"2781 Steven Cliffs Apt. 773
Orrberg, YT J7S3P5"
E1687,83,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.19,263.414.5623x717,"542 Michael Ways
Lake Jessestad, NU J3S5T7"
E1688,178,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,(661)310-3733,"568 Johnson Crest
Loganshire, NT P3E 9P9"
E1689,87,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.26,001-666-500-0084x38822,"90349 Moreno Fall Apt. 394
New Terrence, NT P8J 5G4"
E1690,93,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.28,388-893-4824,"472 Hicks Roads Suite 837
West Troyside, AB R6T 3T8"
E1691,72,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.22,507-839-8576,"383 Ashley Underpass
Port Marychester, NB X7V 1B3"
E1692,75,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.17,695-331-8587x81382,"08491 Jennifer Lodge
West Danielle, NL K6E3H9"
E1693,104,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,001-880-337-2988,"6155 Brandon Crescent
Benderside, NS E3G 9B5"
E1694,75,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.17,(300)679-3821,"2727 Melissa Views Suite 867
East Elizabeth, QC E1B 9G5"
E1695,19,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.06,+1-479-669-4749x518,"724 Mary Cove Apt. 409
South Nicholasstad, PE T7V3C6"
E1696,81,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.24,482-495-5649x146,"4733 John Drive
Lewisville, NL R7G 7L2"
E1697,124,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.37,831.388.2461x667,"036 Doyle Cliffs
Davidstad, NS N2Y9J8"
E1698,44,None,Within past year,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.13,260-435-3719,"908 Matthew Dam
Port Williamview, QC B7B 9M4"
E1699,65,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,+1-756-757-7181x2505,"203 Brown Stream Apt. 013
Caldwellfort, NB K1Y 9A2"
E1700,65,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,490.789.4958,"70965 Terri Bridge
Kimside, SK C5M 1R4"
E1701,184,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,(688)528-0137x54740,"580 Osborn Route
Lake Keith, NL G8P2M7"
E1702,110,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.33,792.287.9107x7628,"173 Tanya Trafficway
Jordanburgh, BC R5A 1H7"
E1703,154,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.33,001-470-383-9044,"7446 Howard Street Suite 788
Lake David, PE N3P 5Y6"
E1704,103,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.31,+1-475-390-9186x68246,"511 Brooks Junction Apt. 000
South Anthonyport, NB P6A3Y1"
E1705,143,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.43,933.569.0439,"429 Tran Mount
Alisonbury, MB Y9E2K6"
E1706,35,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.1,778-264-8410,"9832 Cole Groves
Ericaburgh, NL V9B6N5"
E1707,16,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,(711)318-3496,"933 Charles Burgs Suite 667
South Joanneview, YT P1T7E9"
E1708,16,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.05,444-524-2177x373,"14940 Nicholas Crescent Suite 509
Mckeemouth, PE Y2Y 8P8"
E1709,116,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.35,500.203.5056x54863,"15702 Estrada Fall Apt. 707
Johnsonberg, BC G7L1N8"
E1710,127,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.38,286-652-6626x64461,"2457 Salazar Island
Jamesville, ON L6X 1V3"
E1711,12,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.04,245.932.0899x98326,"817 James Parks Apt. 862
Kellyshire, NL A5N7M7"
E1712,55,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,463.334.5047,"7247 Ricky Ferry Suite 400
West Jason, NL Y9X 1J2"
E1713,102,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.31,(589)367-2693,"0123 Myers Neck
Barbarafort, NL L4B7X9"
E1714,130,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.28,+1-480-202-7191x068,"9051 Valdez Court Apt. 145
Christinaberg, PE R8K 9N9"
E1715,31,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,+1-560-940-1157,"84988 Julia Views
South Chelseaport, QC M5T6C4"
E1716,148,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.44,001-363-545-3115x71552,"692 Zachary Hollow
Kimhaven, SK M6B7R1"
E1717,75,Minor,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.22,348.788.3077x18558,"65470 Thomas Rest
Port Johnfurt, BC V3X 5P5"
E1718,147,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.44,4129527883,"59565 Guerrero Row
Floydfurt, SK C4G3E1"
E1719,183,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,(495)926-8425x441,"810 Smith Forge Suite 740
Lake Donald, MB L3X 5L5"
E1720,22,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.07,877.389.8544,"776 Bailey Cape
Deckerton, PE Y1A2Y1"
E1721,186,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,001-286-717-9998x4228,"069 Benjamin Spring
Candiceton, NB B3S2A5"
E1722,185,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.56,001-372-825-5647x415,"80904 Thompson Extension
Ramirezchester, YT G9T 3C8"
E1723,34,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.09,410-342-1047x6516,"594 Wright Creek
Fernandofurt, NS Y6A6Y1"
E1724,104,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,(541)600-1833,"14205 Sean Canyon
Joshuamouth, YT B8X 4S5"
E1725,22,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,480-427-1134,"248 Kathryn Green Apt. 379
Johnsonstad, SK E9M5P1"
E1726,70,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.16,001-924-227-3315x5133,"919 Lee Plaza Apt. 236
Christinastad, SK A5B 5N4"
E1727,44,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.11,(851)510-7788,"841 Judy Corner Apt. 403
Lake Shawnshire, ON B2N6R3"
E1728,17,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,995-430-3403x25733,"715 Newman Mountains Apt. 250
South Reginaland, SK A2N 7C1"
E1729,61,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.18,001-963-989-5108x0543,"6668 Brown Crescent Suite 909
West Laurie, YT X8S3B9"
E1730,37,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.09,3117215326,"36268 Tiffany Ports Apt. 375
Port Steven, AB P1C 3S9"
E1731,42,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.13,522-642-0228,"73783 Bell Neck
Combsview, ON J1J 8J6"
E1732,90,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,+1-301-544-1807x91203,"26832 Joshua Manor Suite 705
Acostaburgh, SK J7T 7E6"
E1733,189,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,235.352.8073x8465,"463 Miller Junction
North Rickey, ON B9G6H5"
E1734,62,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,262.745.4559x57382,"5829 Stuart Vista Suite 329
South Brandonview, PE E3M 5P7"
E1735,124,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,(604)279-4384,"34142 Alvarez Cliffs Apt. 977
Hansenville, AB C2N9K7"
E1736,54,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,9367629806,"8948 Paula Plaza Suite 671
Williamsfort, NS H5M 4H4"
E1737,29,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.09,902-323-1570x9750,"14476 Sullivan Drives
East Marissa, NL M3Y 4B2"
E1738,166,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.5,846-816-6343x2927,"26437 Cowan Mission Apt. 042
Stevensonville, NL N5E 9G7"
E1739,58,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.17,370-692-7997x809,"706 Duncan Mountains Apt. 517
Watsonmouth, NB J2Y3E9"
E1740,135,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.41,508.752.7547x5174,"3397 Gonzalez Islands
East Tonyfurt, BC E4M 7V4"
E1741,56,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,283.735.4726,"033 Hall Course Suite 624
Lamville, BC N9B 1G4"
E1742,89,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.27,(638)579-5436x34413,"061 Park Overpass
Richardland, NU G1R5R5"
E1743,69,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.21,001-936-879-2323,"42983 Kerri Well Apt. 117
Waynebury, MB A3K3M7"
E1744,93,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.28,917-598-2877,"85398 Harris Mills
Christopherland, QC N6R 3T4"
E1745,53,None,Within past year,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.16,+1-532-629-0524x9641,"32013 Troy Place Suite 180
South Jacob, NL N8P7L3"
E1746,195,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.41,+1-662-886-3276x327,"824 Micheal Mills Apt. 971
New Charleschester, NT B4V 5R3"
E1747,95,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.21,+1-637-877-3750x189,"187 Jones Valley Apt. 112
Jacobbury, ON T8R5C4"
E1748,149,None,Within past year,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.45,+1-482-641-3559x86704,"181 Alexander Roads Suite 406
Port Shelly, BC J6K5E7"
E1749,12,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.04,001-514-620-3724x415,"02592 Kristin Club Apt. 308
Davidburgh, AB G3T 1P1"
E1750,178,Major,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.53,773-229-8538,"30180 Henry Ridges
Jamesport, NU R2S9V8"
E1751,92,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.28,+1-489-499-7833x1751,"8532 Ford Freeway Apt. 332
North Justin, NT M6B2B3"
E1752,13,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.04,(448)965-3698,"936 Medina Springs
South Brandon, PE S4J 8B1"
E1753,64,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,510.875.0600x1262,"822 Monica Extensions
Rodriguezville, PE Y3S 2N7"
E1754,28,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,622-259-3557x85167,"4670 Young Crescent Suite 745
Howardmouth, BC C1N 6H5"
E1755,48,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,369-798-6058x3523,"00935 Jeffrey Spring Apt. 690
Port Craig, PE G9X4Y4"
E1756,63,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.19,(458)672-0020x42527,"561 Lydia Divide Apt. 410
Ryanchester, YT E2H1G1"
E1757,96,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.21,001-966-254-8174,"6930 Castillo Trace
Millermouth, PE A2L9G4"
E1758,44,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.13,440.315.5643x0928,"7845 Abbott Prairie
Hughesview, NL A4K 6A4"
E1759,24,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,001-903-725-8737x555,"01501 Evans Hollow Apt. 564
West Debramouth, NS X3E 2T7"
E1760,50,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,(249)254-2532,"856 Neal Hill
Pamelafort, NB C8B 1L2"
E1761,122,None,Within past year,None,None,Fail,Moderate,0.0,0.0,1.0,2.37,295.953.9081,"4240 Joseph Forge Suite 104
East Paulstad, SK L1L 7P4"
E1762,173,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,001-830-761-2199x79656,"16909 Ryan Meadow
Marymouth, NU B1X9K9"
E1763,149,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.45,001-725-229-3234,"02577 Stacey Station
Lauramouth, PE Y4J6K9"
E1764,65,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,761.937.8409,"5555 Powell Crossroad Suite 727
Swansonfort, QC C9B1H2"
E1765,70,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.21,614-491-9642x61618,"1203 Williams Forks
West Glenn, NB N1C9S6"
E1766,15,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.04,001-719-678-0195x67262,"22054 Rogers Extensions
West Michael, PE Y1X 9G6"
E1767,70,None,None,Minor,Flagged,Pass,Moderate,0.0,0.0,1.0,2.21,(320)952-6563x878,"3437 Sabrina Glens Apt. 138
Christopherburgh, AB H1C4C6"
E1768,43,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.11,504.699.1109,"15015 Perez Square
South Debrahaven, NU N8E2G2"
E1769,117,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.25,738-243-7729,"561 Lisa Ramp Suite 891
East Natasha, NU X9B 4L8"
E1770,113,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.34,542.863.5812x18341,"02811 Andre Dale Apt. 082
East Sarah, QC Y7N 5E8"
E1771,67,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.2,634.735.8504x444,"1453 Marcia Manor
Deborahberg, MB A4A 3J7"
E1772,28,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.08,+1-466-724-2418x27020,"2828 Edward Drive
Millerstad, AB Y5N4B7"
E1773,59,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.14,7125033538,"79936 Rodriguez Ramp
Lake Brittanyton, BC E1T 6T1"
